security_code,security_name,notice_date,task,title,doc_id,source_url,used_in
600507,方大特钢,2024-06-06,pledge,关于持股5%以上股东股份解除质押及质押的公告,10261566,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-6/2024-06-06/10261566.PDF,
600507,方大特钢,2024-12-24,pledge,关于控股股东部分股份质押延期购回的公告,10664676,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-24/10664676.PDF,
600507,方大特钢,2025-04-02,pledge,关于持股5%以上股东股份解除质押的公告,10840166,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-02/10840166.PDF,
600507,方大特钢,2025-06-25,pledge,关于控股股东部分股份质押展期的公告,11198389,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-6/2025-06-25/11198389.PDF,analysis
600507,方大特钢,2025-07-23,pledge,关于持股5%以上股东部分股份质押的公告,11254263,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-7/2025-07-23/11254263.PDF,analysis
600507,方大特钢,2025-12-23,pledge,关于控股股东部分股份解除质押及质押的公告,11865126,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-23/11865126.PDF,analysis
600507,方大特钢,2026-07-23,pledge,关于持股5%以上股东部分股份质押展期及补充质押的公告,12458265,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-7/2026-07-23/12458265.PDF,analysis
600507,方大特钢,2022-02-22,related_party,方大特钢关于预计2022年度日常关联交易事项的公告,7843306,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-2/2022-02-22/7843306.PDF,
600507,方大特钢,2022-04-29,related_party,方大特钢关于新增日常关联交易的公告,8139763,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-4/2022-04-29/8139763.PDF,
600507,方大特钢,2022-06-11,related_party,方大特钢关于新增日常关联交易事项的公告,8286540,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-6/2022-06-11/8286540.PDF,
600507,方大特钢,2022-12-31,related_party,关于预计2023年度日常关联交易事项的公告,8764741,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-12/2022-12-31/8764741.PDF,
600507,方大特钢,2023-03-04,related_party,关于新增日常关联交易事项的公告,8863842,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-04/8863842.PDF,
600507,方大特钢,2023-05-27,related_party,关于因收购方大国贸100%股权新增日常关联交易事项的公告,9253396,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-5/2023-05-27/9253396.PDF,
600507,方大特钢,2023-07-01,related_party,关于新增日常关联交易事项的公告,9325145,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-7/2023-07-01/9325145.PDF,
600507,方大特钢,2023-08-30,related_party,关于新增日常关联交易事项的公告,9482153,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-8/2023-08-30/9482153.PDF,
600507,方大特钢,2023-09-27,related_party,关于新增关联方及预计2023年度日常关联交易事项的公告,9545087,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-9/2023-09-27/9545087.PDF,
600507,方大特钢,2023-12-28,related_party,关于预计2024年度日常关联交易事项的公告,9743102,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-28/9743102.PDF,
600507,方大特钢,2024-12-31,related_party,关于预计2025年度日常关联交易事项的公告,10682163,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-31/10682163.PDF,analysis
600507,方大特钢,2025-04-24,related_party,关于新增日常关联交易事项的公告,10944654,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-24/10944654.PDF,
600507,方大特钢,2025-08-27,related_party,关于租赁房产暨新增日常关联交易的公告,11373848,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-27/11373848.PDF,
600507,方大特钢,2025-09-24,related_party,关于新增日常关联交易事项的公告,11475788,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-9/2025-09-24/11475788.PDF,
600507,方大特钢,2025-12-31,related_party,关于预计2026年度日常关联交易事项的公告,11888681,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-31/11888681.PDF,final_test
600507,方大特钢,2026-03-03,related_party,关于新增日常关联交易事项的公告,11978354,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-03/11978354.PDF,analysis
600507,方大特钢,2026-08-27,related_party,关于新增日常关联交易事项的公告,12553198,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-8/2026-08-27/12553198.PDF,
